ID;DescriptionLevel;EntityType;CompleteUnitId;UnitId;RepositoryCode;CountryCode;UnitTitleType;UnitTitle;AlternativeTitle;NormalizedFormsName;OtherFormsName;UnitDateInitial;UnitDateFinal;UnitDateInitialCertainty;UnitDateFinalCertainty;AllowUnitDatesInference;AccumulationDates;UnitDateBulk;UnitDateNotes;Dimensions;AllowExtentsInference;Repository;Producer;Author;MaterialAuthor;Contributor;Recipient;BiogHist;GeogName;LegalStatus;Functions;Authorities;InternalStructure;GeneralContext;CustodHist;AcqInfo;Classifier;ScopeContent;Terms;DocumentalTradition;DocumentalTypology;Marks;Monograms;Stamps;Inscriptions;Signatures;Appraisal;AppraisalElimination;AppraisalEliminationDate;Accruals;Arrangement;AccessRestrict;UseRestrict;PhysLoc;OriginalNumbering;PreviousLoc;LangMaterial;PhysTech;OtherFindAid;ContainerTypeTerm;OriginalsLoc;AltFormAvail;RelatedMaterial;Note;AllowTextualContentInference;TextualContent;RetentionDisposalDocumentState;ApplySelectionTable;RetentionDisposalPolicy;RetentionDisposalReference;RetentionDisposalClassification;RetentionDisposalPeriod;RetentionDisposalApplyDate;RetentionDisposalFinalDestination;RetentionDisposalObservations;DescRules;Revised;Published;Available;Highlighted;Creator;Created;Username;ProcessInfoDate;OtherDescriptiveData;ProcessInfo
"1365503";"DC";;"PT/UM-ADB/DIO/MAB/006/17188";"17188";"UM-ADB";"PT";;"Inquirição de genere de Manuel Rodrigues";;;;"1778-05-14";"1778-05-14";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Rodrigues e Potenciana Pires. Natural e/ou residente em GONDORIZ,Sao Mamede, actual concelho de TERRAS BOURO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 748";;"A - 748";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:29";"asousa";"14/04/2014 18:01:05";;
"1365504";"DC";;"PT/UM-ADB/DIO/MAB/006/17189";"17189";"UM-ADB";"PT";;"Inquirição de genere de Manuel Martins Alvares";;;;"1778-03-22";"1778-03-22";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Martins e Luisa Fernandes. Natural e/ou residente em VILARES,Nossa Senhora Neves, actual concelho de MURCA e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 748";;"A - 748";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:29";"asousa";"14/04/2014 18:01:05";;
"1365505";"DC";;"PT/UM-ADB/DIO/MAB/006/17190";"17190";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Vieira";;;;"1778-02-05";"1778-02-05";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Vieira e Domingas Barbosa. Natural e/ou residente em TABUACAS,Sao Juliao, actual concelho de VIEIRA MINHO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:29";"asousa";"14/04/2014 18:01:05";;
"1365506";"DC";;"PT/UM-ADB/DIO/MAB/006/17191";"17191";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Coelho Mota";;;;"1778-04-03";"1778-04-03";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Coelho Mota e Luisa Bernarda Coelho Mota. Natural e/ou residente em FERVENCA,Sao Salvador, actual concelho de CELORICO BASTO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:29";"asousa";"14/04/2014 18:01:05";;
"1365507";"DC";;"PT/UM-ADB/DIO/MAB/006/17192";"17192";"UM-ADB";"PT";;"Inquirição de genere de Manuel Goncalves Rebordelo";;;;"1778-09-03";"1778-09-03";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Goncalves Rebordelo e Maria Joaquina. Natural e/ou residente em CERVOS,Santa Cristina, actual concelho de MONTALEGRE e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:30";"asousa";"14/04/2014 18:01:05";;
"1365508";"DC";;"PT/UM-ADB/DIO/MAB/006/17193";"17193";"UM-ADB";"PT";;"Inquirição de genere de Manuel Antonio Pinto Araujo";;;;"1778-03-16";"1778-03-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Pinto Ferreira Araujo e Jeronima Rodrigues Ferreira Maia. Natural e/ou residente em TEBOSA,Sao Salvador, actual concelho de Braga e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:30";"asousa";"14/04/2014 18:01:05";;
"1365509";"DC";;"PT/UM-ADB/DIO/MAB/006/17194";"17194";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Gomes Costa";;;;"1778-06-16";"1778-06-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Gomes e Maria Costa. Natural e/ou residente em UCHA,Sao Romao, actual concelho de BARCELOS e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:30";"asousa";"14/04/2014 18:01:05";;
"1365510";"DC";;"PT/UM-ADB/DIO/MAB/006/17195";"17195";"UM-ADB";"PT";;"Inquirição de genere de Manuel Teixeira Torres";;;;"1778-02-05";"1778-02-05";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Antonio Teixeira Torres e Maria Teresa Ferreira Lima. Natural e/ou residente em AMARES-SAO SALVADOR, actual concelho de AMARES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:30";"asousa";"14/04/2014 18:01:05";;
"1365511";"DC";;"PT/UM-ADB/DIO/MAB/006/17196";"17196";"UM-ADB";"PT";;"Inquirição de genere de Manuel Rodrigues";;;;"1778-05-12";"1778-05-12";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Rodrigues e Maria Ribeiro. Natural e/ou residente em VILA COVA,Sao Bartolomeu, actual concelho de FAFE e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:30";"asousa";"14/04/2014 18:01:05";;
"1365512";"DC";;"PT/UM-ADB/DIO/MAB/006/17197";"17197";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Araujo Oliveira";;;;"1778-05-20";"1778-05-20";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Goncalves Oliveira e Rosa Araujo. Natural e/ou residente em LOURO,Santa Lucrecia, actual concelho de VILA NOVA FAMALICAO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:31";"asousa";"14/04/2014 18:01:05";;
"1365513";"DC";;"PT/UM-ADB/DIO/MAB/006/17198";"17198";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Araujo";;;;"1778-04-06";"1778-04-06";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Leonardo Araujo e Teresa Silva. Natural e/ou residente em REVINHADE,Santa Maria, actual concelho de FELGUEIRAS e distrito (ou país) Porto.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:31";"asousa";"14/04/2014 18:01:05";;
"1365514";"DC";;"PT/UM-ADB/DIO/MAB/006/17199";"17199";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Costa Pinto";;;;"1778-03-30";"1778-03-30";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Costa Pinto e Luisa Rodrigues. Natural e/ou residente em LEMENHE,Sao Salvador, actual concelho de VILA NOVA FAMALICAO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:31";"asousa";"14/04/2014 18:01:05";;
"1365515";"DC";;"PT/UM-ADB/DIO/MAB/006/17200";"17200";"UM-ADB";"PT";;"Inquirição de genere de Manuel Joaquim Pereira Lima";;;;"1778-04-15";"1778-04-15";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Lopes Silva e Maria Pereira Lima. Natural e/ou residente em DOSSAOS,Santa Maria, actual concelho de VILA VERDE e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:31";"asousa";"14/04/2014 18:01:05";;
"1365516";"DC";;"PT/UM-ADB/DIO/MAB/006/17201";"17201";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Lopes Santos";;;;"1778-05-16";"1778-05-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Lopes Santos e Maria Fernandes Dias. Natural e/ou residente em CRISTELO,Sao Salvador e BARQUEIROS,Sao Joao Batista, actual concelho de BARCELOS e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:31";"asousa";"14/04/2014 18:01:05";;
"1365517";"DC";;"PT/UM-ADB/DIO/MAB/006/17202";"17202";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Macedo";;;;"1778-01-30";"1778-01-30";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Marcos Lourenco e Domingas Macedo. Natural e/ou residente em GALEGOS,Santa Maria, actual concelho de BARCELOS e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:31";"asousa";"14/04/2014 18:01:05";;
"1365518";"DC";;"PT/UM-ADB/DIO/MAB/006/17203";"17203";"UM-ADB";"PT";;"Inquirição de genere de Manuel Antonio";;;;"1778-06-23";"1778-06-23";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Goncalves e Senhorinha Teresa. Natural e/ou residente em RIO DOURO,Santo Andre, actual concelho de CABECEIRAS BASTO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:32";"asousa";"14/04/2014 18:01:05";;
"1365519";"DC";;"PT/UM-ADB/DIO/MAB/006/17204";"17204";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Goncalves";;;;"1778-02-26";"1778-02-26";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Goncalves e Catarina Simoes. Natural e/ou residente em RIBEIRA,Sao Mateus, actual concelho de TERRAS BOURO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:32";"asousa";"14/04/2014 18:01:05";;
"1365520";"DC";;"PT/UM-ADB/DIO/MAB/006/17205";"17205";"UM-ADB";"PT";;"Inquirição de genere de Manuel Machado Miranda Gusmao Vasconcelos";;;;"1778-04-04";"1778-04-04";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Machado Miranda Gusmao Vasconcelos e Rita Maria Pereira Cunha Faria. Natural e/ou residente em LEITOES,Sao Martinho e FIGUEIREDO,Sao Paio, actual concelho de GUIMARAES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 749";;"A - 749";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:32";"asousa";"14/04/2014 18:01:05";;
"1365521";"DC";;"PT/UM-ADB/DIO/MAB/006/17206";"17206";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Soares";;;;"1778-02-16";"1778-02-16";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Soares e Monica Rodrigues. Natural e/ou residente em VENTOSA,Sao Martinho, actual concelho de VIEIRA MINHO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:32";"asousa";"14/04/2014 18:01:05";;
"1365522";"DC";;"PT/UM-ADB/DIO/MAB/006/17207";"17207";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Gomes Abreu";;;;"1778-08-12";"1778-08-12";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Felix Gomes e Josefa Maria. Natural e/ou residente em OLIVEIRA,Santa Maria, actual concelho de VILA NOVA FAMALICAO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:32";"asousa";"14/04/2014 18:01:05";;
"1365523";"DC";;"PT/UM-ADB/DIO/MAB/006/17208";"17208";"UM-ADB";"PT";;"Inquirição de genere de Miguel Antonio Carvalho Araujo";;;;"1778-02-28";"1778-02-28";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Carvalho Araujo e Custodia Luisa Bouro. Natural e/ou residente em LANHOSO,Sao Tiago, actual concelho de POVOA LANHOSO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:32";"asousa";"14/04/2014 18:01:05";;
"1365524";"DC";;"PT/UM-ADB/DIO/MAB/006/17209";"17209";"UM-ADB";"PT";;"Inquirição de genere de Manuel Vicente Silva Machado";;;;"1778-02-21";"1778-02-21";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Felix Jose Ribeiro Machado e Teresa Maria Duarte Silva. Natural e/ou residente em MONCAO-SANTA MARIA ANJOS e SAO COSME E SAO DAMIAO, actual concelho de MONCAO e ARCOS VALDEVEZ e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:33";"asousa";"14/04/2014 18:01:05";;
"1365525";"DC";;"PT/UM-ADB/DIO/MAB/006/17210";"17210";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Alvares Rocha";;;;"1778-05-10";"1778-05-10";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jacome Alvares e Ana Rocha. Natural e/ou residente em VILELA,Santa Maria, actual concelho de ARCOS VALDEVEZ e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:33";"asousa";"14/04/2014 18:01:05";;
"1365526";"DC";;"PT/UM-ADB/DIO/MAB/006/17211";"17211";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Ribeiro";;;;"1778-03-12";"1778-03-12";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Antunes Carvalho e Benta Maria Ribeiro. Natural e/ou residente em GERAZ MINHO,Santo Estevao, actual concelho de POVOA LANHOSO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:33";"asousa";"14/04/2014 18:01:05";;
"1365527";"DC";;"PT/UM-ADB/DIO/MAB/006/17212";"17212";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Pimenta";;;;"1778-03-28";"1778-03-28";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Jose Pimenta e Jeronima Maria Castro. Natural e/ou residente em GUARDIZELA,Santa Maria, actual concelho de GUIMARAES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:33";"asousa";"14/04/2014 18:01:05";;
"1365528";"DC";;"PT/UM-ADB/DIO/MAB/006/17213";"17213";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Teixeira Sousa";;;;"1778-05-27";"1778-05-27";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Jose Sousa Gomes e Maria Josefa Teixeira. Natural e/ou residente em FIGUEIRO,Sao Tiago, actual concelho de AMARANTE e distrito (ou país) Porto.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:33";"asousa";"14/04/2014 18:01:05";;
"1365529";"DC";;"PT/UM-ADB/DIO/MAB/006/17214";"17214";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Pereira";;;;"1778-05-06";"1778-05-06";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Goncalves e Maria Carvalho. Natural e/ou residente em ABADIM,Sao Jorge, actual concelho de CABECEIRAS BASTO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:34";"asousa";"14/04/2014 18:01:05";;
"1365530";"DC";;"PT/UM-ADB/DIO/MAB/006/17215";"17215";"UM-ADB";"PT";;"Inquirição de genere de Manuel Alvares Costa";;;;"1778-02-26";"1778-02-26";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Domingos Alvares e Perpetua Sousa. Natural e/ou residente em MOIMENTA,Santo Andre, actual concelho de TERRAS BOURO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:34";"asousa";"14/04/2014 18:01:05";;
"1365531";"DC";;"PT/UM-ADB/DIO/MAB/006/17216";"17216";"UM-ADB";"PT";;"Inquirição de genere de Manuel Antonio Ferreira";;;;"1778-05-02";"1778-05-02";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Ferreira Correia e Joana Maria Rosaria. Natural e/ou residente em CARRAZEDO,Sao Martinho, actual concelho de AMARES e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:34";"asousa";"14/04/2014 18:01:05";;
"1365532";"DC";;"PT/UM-ADB/DIO/MAB/006/17217";"17217";"UM-ADB";"PT";;"Inquirição de genere de Manuel Antonio Duraes";;;;"1778-03-17";"1778-03-17";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Joao Duraes e Felicia Vaz. Natural e/ou residente em ROUSSAS,Santa Marinha, actual concelho de MELGACO e distrito (ou país) Viana do Castelo.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:34";"asousa";"14/04/2014 18:01:05";;
"1365533";"DC";;"PT/UM-ADB/DIO/MAB/006/17218";"17218";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Costa e Jose Pedro Costa";;;;"1778-05-06";"1778-05-06";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Jose Costa e Custodia Maria Ribeiro. Natural e/ou residente em AMARANTE-SAO GONCALO, actual concelho de AMARANTE e distrito (ou país) Porto.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:34";"asousa";"14/04/2014 18:01:05";;
"1365534";"DC";;"PT/UM-ADB/DIO/MAB/006/17219";"17219";"UM-ADB";"PT";;"Inquirição de genere de Manuel Luis Nogueira Lopes";;;;"1778-04-03";"1778-04-03";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Goncalves Nogueira e Ana Francisca Lopes. Natural e/ou residente em AGILDE,Santa Eufemia, actual concelho de CELORICO BASTO e distrito (ou país) Braga.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:34";"asousa";"14/04/2014 18:01:05";;
"1365535";"DC";;"PT/UM-ADB/DIO/MAB/006/17220";"17220";"UM-ADB";"PT";;"Inquirição de genere de Manuel Costa";;;;"1778-02-03";"1778-02-03";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Mateus Fernandes e Catarina Borges. Natural e/ou residente em TRESMINAS,Sao Miguel, actual concelho de VILA POUCA AGUIAR e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:34";"asousa";"14/04/2014 18:01:05";;
"1365536";"DC";;"PT/UM-ADB/DIO/MAB/006/17221";"17221";"UM-ADB";"PT";;"Inquirição de genere de Manuel Fernandes Pereira";;;;"1778-04-11";"1778-04-11";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Fernandes e Francisca Pereira. Natural e/ou residente em SALTO,Santa Maria, actual concelho de MONTALEGRE e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:35";"asousa";"14/04/2014 18:01:05";;
"1365537";"DC";;"PT/UM-ADB/DIO/MAB/006/17222";"17222";"UM-ADB";"PT";;"Inquirição de genere de Manuel Martins Alvares";;;;"1778-01-13";"1778-01-13";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Martins Alvares e Maria Francisca. Natural e/ou residente em NAVAIS,Sao Salvador, actual concelho de POVOA VARZIM e distrito (ou país) Porto.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:35";"asousa";"14/04/2014 18:01:05";;
"1365538";"DC";;"PT/UM-ADB/DIO/MAB/006/17223";"17223";"UM-ADB";"PT";;"Inquirição de genere de Manuel Alvares Moreira";;;;"1778-02-26";"1778-02-26";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Alvares e Comba Fernandes. Natural e/ou residente em SAO PEDRO VEIGA LILA, actual concelho de VALPACOS e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:38";"asousa";"14/04/2014 18:01:05";;
"1365539";"DC";;"PT/UM-ADB/DIO/MAB/006/17224";"17224";"UM-ADB";"PT";;"Inquirição de genere de Miguel Luis";;;;"1778-01-20";"1778-01-20";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Antonio Luis e Isabel Pacheco. Natural e/ou residente em RIBEIRA PENA-SAO SALVADOR, actual concelho de RIBEIRA PENA e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:38";"asousa";"14/04/2014 18:01:05";;
"1365540";"DC";;"PT/UM-ADB/DIO/MAB/006/17225";"17225";"UM-ADB";"PT";;"Inquirição de genere de Manuel Alvares";;;;"1778-02-21";"1778-02-21";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Alvares Canelas e Joana Alvares. Natural e/ou residente em MOUCOS,Sao Salvador, actual concelho de Vila Real e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 750";;"A - 750";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:39";"asousa";"14/04/2014 18:01:05";;
"1365541";"DC";;"PT/UM-ADB/DIO/MAB/006/17226";"17226";"UM-ADB";"PT";;"Inquirição de genere de Manuel Magalhaes Correia";;;;"1778-02-09";"1778-02-09";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Francisco Goncalves Correia e Caetana Magalhaes. Natural e/ou residente em CARLAO,Santa Agueda, actual concelho de ALIJO e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 751";;"A - 751";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:39";"asousa";"14/04/2014 18:01:05";;
"1365542";"DC";;"PT/UM-ADB/DIO/MAB/006/17227";"17227";"UM-ADB";"PT";;"Inquirição de genere de Manuel Jose Fernandes Carvalho";;;;"1778-02-14";"1778-02-14";"False";"False";"False";;;"";;"False";"Arquivo Distrital de Braga";;;;;;;;;;;;;;;;"Filiação: Manuel Fernandes e Francisca Teresa Teixeira. Natural e/ou residente em ERMIDA,Santa Comba, actual concelho de Vila Real e distrito (ou país) Vila Real.";;;;;;;;;;;;;;;;"A - 751";;"A - 751";;;;;;;;;"True";;;"False";;;;;;;;;"True";"True";"False";"False";"asousa";"14/04/2014 15:53:39";"asousa";"14/04/2014 18:01:05";;
